TITLE="(Vx,Vy)"
VARIABLES=X,Y,Vx,Vy,Vm,V
ZONE T="T-Dummy" I=30, J=41, F=POINT
0.063333 0.007317 0.000000 0.000000 0.000000 0.000000
0.190000 0.007317 0.000000 0.000000 0.000000 0.000000
0.316667 0.007317 0.000000 0.000000 0.000000 0.000000
0.443333 0.007317 0.000000 0.000000 0.000000 0.000000
0.570000 0.007317 0.000000 0.000000 0.000000 0.000000
0.696667 0.007317 0.000000 0.000000 0.000000 0.000000
0.823333 0.007317 0.000000 0.000000 0.000000 0.000000
0.950000 0.007317 0.000000 0.000000 0.000000 0.000000
1.076667 0.007317 0.000000 0.000000 0.000000 0.000000
1.203333 0.007317 0.000000 0.000000 0.000000 0.000000
1.330000 0.007317 0.000000 0.000000 0.000000 0.000000
1.456667 0.007317 0.000000 0.000000 0.000000 0.000000
1.583333 0.007317 0.000000 0.000000 0.000000 0.000000
1.710000 0.007317 0.000000 0.000000 0.000000 0.000000
1.836667 0.007317 0.000000 0.000000 0.000000 0.000000
1.963333 0.007317 0.000000 0.000000 0.000000 0.000000
2.090000 0.007317 0.000000 0.000000 0.000000 0.000000
2.216667 0.007317 0.000000 0.000000 0.000000 0.000000
2.343333 0.007317 0.000000 0.000000 0.000000 0.000000
2.470000 0.007317 0.000000 0.000000 0.000000 0.000000
2.596667 0.007317 0.000000 0.000000 0.000000 0.000000
2.723333 0.007317 0.000000 0.000000 0.000000 0.000000
2.850000 0.007317 0.000000 0.000000 0.000000 0.000000
2.976667 0.007317 0.000000 0.000000 0.000000 0.000000
3.103333 0.007317 0.000000 0.000000 0.000000 0.000000
3.230000 0.007317 0.000000 0.000000 0.000000 0.000000
3.356667 0.007317 0.000000 0.000000 0.000000 0.000000
3.483333 0.007317 0.000000 0.000000 0.000000 0.000000
3.610000 0.007317 0.000000 0.000000 0.000000 0.000000
3.736667 0.007317 0.000000 0.000000 0.000000 0.000000
0.063333 0.021951 0.000000 0.000000 0.000000 0.000000
0.190000 0.021951 0.002173 -0.000310 0.900000 0.002195
0.316667 0.021951 0.004755 -0.000091 0.900000 0.004756
0.443333 0.021951 0.007958 -0.000425 0.900000 0.007969
0.570000 0.021951 0.004075 0.000602 0.900000 0.004119
0.696667 0.021951 0.001951 -0.000463 0.900000 0.002006
0.823333 0.021951 0.005195 0.000035 0.900000 0.005196
0.950000 0.021951 0.011009 -0.000936 0.900000 0.011048
1.076667 0.021951 0.019684 -0.000213 0.900000 0.019685
1.203333 0.021951 0.025395 -0.000167 0.900000 0.025396
1.330000 0.021951 0.029849 -0.000447 0.900000 0.029852
1.456667 0.021951 0.021690 0.000687 0.900000 0.021701
1.583333 0.021951 0.022252 -0.001077 0.900000 0.022278
1.710000 0.021951 0.022877 0.000816 0.900000 0.022891
1.836667 0.021951 0.015153 -0.000195 0.900000 0.015154
1.963333 0.021951 0.018838 -0.000331 0.900000 0.018841
2.090000 0.021951 0.022187 -0.000237 0.900000 0.022189
2.216667 0.021951 0.023593 -0.000163 0.900000 0.023594
2.343333 0.021951 0.022579 -0.000236 0.900000 0.022581
2.470000 0.021951 0.017913 0.000498 0.900000 0.017920
2.596667 0.021951 0.015259 -0.000094 0.900000 0.015260
2.723333 0.021951 0.020858 -0.000464 0.900000 0.020863
2.850000 0.021951 0.022077 0.000438 0.900000 0.022081
2.976667 0.021951 0.017212 -0.000270 0.900000 0.017214
3.103333 0.021951 0.013440 0.000905 0.900000 0.013471
3.230000 0.021951 0.017354 -0.000911 0.900000 0.017378
3.356667 0.021951 0.028052 -0.000488 0.900000 0.028056
3.483333 0.021951 0.025350 0.000736 0.900000 0.025360
3.610000 0.021951 0.009611 0.001040 0.900000 0.009667
3.736667 0.021951 0.000000 0.000000 0.000000 0.000000
0.063333 0.036585 0.000000 0.000000 0.000000 0.000000
0.190000 0.036585 0.001628 -0.000867 0.900000 0.001844
0.316667 0.036585 0.003656 -0.000273 0.900000 0.003666
0.443333 0.036585 0.005901 -0.001139 0.900000 0.006010
0.570000 0.036585 0.003452 0.001618 0.900000 0.003812
0.696667 0.036585 -0.006447 0.000259 0.900000 0.006452
0.823333 0.036585 -0.005198 -0.000864 0.900000 0.005270
0.950000 0.036585 0.001509 -0.001772 0.900000 0.002327
1.076667 0.036585 0.004943 -0.000958 0.900000 0.005035
1.203333 0.036585 0.016246 -0.000709 0.900000 0.016262
1.330000 0.036585 0.018630 -0.001292 0.900000 0.018675
1.456667 0.036585 0.010906 0.000678 0.900000 0.010927
1.583333 0.036585 0.015700 -0.002291 0.900000 0.015866
